handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_5c0c7406-4cd7-431e-b0bf-9de596ada3a9,Product,UZAKTAN KUMANDALI AÇMA KAPAMA SUSTALI,<p><strong>•</strong> Uzaktan Kumandalı Açma Kapama Sustalı&nbsp;<br><strong>•</strong> OEM&nbsp;RCW TW-501/L407</p><p>&nbsp;</p>,01f459_30e65a5df78f4e23975cd58d254ef50b~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L407,(KDV Hariç) Liste Fiyatı,910.0,,true,PERCENT,0.0,112,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_4e88b658-1a9f-dbec-df08-d2b186f16ccb,Product,UZAKTAN KUMANDALI AÇMA KAPAMA JETTA TİP ALMAN GRUBU,<p><strong>•</strong> Uzaktan Kumandalı Açma Kapama Jetta Tip Alman Grubu<br><strong>•</strong> OEM&nbsp;RCW TW-501/L256-3</p><p>&nbsp;</p>,01f459_f5396ebff7744214a550697f280e3dea~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L256-3,(KDV Hariç) Liste Fiyatı,710.0,,true,PERCENT,0.0,54,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b9803c06-b3f8-631d-9d66-227876aefca2,Product,UZAKTAN KUMANDALI AÇMA KAPAMA,<p><strong>•</strong> Uzaktan Kumandalı Açma Kapama<br><strong>•</strong> OEM&nbsp;RCW TW-501/L325</p>,01f459_b1db8c3274384ef0a737b85b3aaa211b~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L325,(KDV Hariç) Liste Fiyatı,710.0,,true,PERCENT,0.0,81,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5abde346-0963-105f-9a18-7c1824639472,Product,UZAKTAN KUMANDALI AÇMA KAPAMA,<p><strong>•</strong> Uzaktan Kumandalı Açma Kapama<br><strong>•</strong> OEM&nbsp;RCW TW-501/L455</p>,01f459_4e2bed0787534f6a8abc36752b67ec18~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L455,(KDV Hariç) Liste Fiyatı,710.0,,true,PERCENT,0.0,69,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_bbfb5e6b-13d8-4028-dcf2-b1a897fe8ddc,Product,UZAKTAN KUMANDALI AÇMA KAPAMA MERCEDES TİP,<p><strong>•</strong> Uzaktan Kumandalı Açma Kapama Mercedes Tip<br><strong>•</strong> OEM&nbsp;RCW TW-501/L215</p>,01f459_4309b44c23fa4fb9bc3c1409a4fca4b3~mv2.jpg;01f459_348a9671670e46c38ad5f0b2b4b95b3e~mv2.jpg;01f459_98ee40e3eb804cf9ac4863d11577bc79~mv2.jpg,UNIVERSAL;Uzaktan Kumanda Sistemleri,RCW TW-501/L215,(KDV Hariç) Liste Fiyatı,710.0,,true,PERCENT,0.0,76,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3a5bb414-bc5b-68a5-034f-d4ab32c37b6c,Product,FIAT / OPEL / VOLKSWAGEN CAM YIKAMA POMPASI 12 VOLT,<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )&nbsp;<br><strong>•</strong> Fıat &gt; Lınea - Ducato&nbsp;<br><strong>•</strong> Opel &gt; Vectra B - Astra G - Astra H - Corsa C<br><strong>•</strong> Volkswagen &gt; Golf 3 - Passat<br><strong>•</strong> OEM&nbsp;1450184 - 71740987</p>,01f459_200c0847ea3e460387aec173b30ffa24~mv2.jpg,FIAT;OPEL;VOLKSWAGEN;Cam Yıkama Pompaları,RCW 024 0184 > OEM 1450184 - 71740987,(KDV Hariç) Liste Fiyatı,182.0,,true,PERCENT,0.0,170,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT LİNEA - DUCATO / OPEL VECTRA B - ASTRA G - ASTRA H - CORSA C / VOLKSWAGEN GOLF III - PASSAT</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_0a7903b1-4cc3-7ecb-7110-02dd287a1d71,Product,BMW CAM YIKAMA POMPASI 12 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Bmw &gt;&nbsp;E81- E87- E36 - E46- E91- E39 - E60 - E61- E38 - E65 - E83 - E53 - E36 - E85 - E86 - E52<br><strong>•</strong> OEM&nbsp;67126934159</p>,01f459_c9634d68b01944d4a7a4b829aa0ab2c2~mv2.jpg,BMW;Cam Yıkama Pompaları,RCW 023 4160 > OEM 67126934159,(KDV Hariç) Liste Fiyatı,330.25,,true,PERCENT,0.0,200,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW E81-E87-E36-E46-E91-E39-E60-E61-E38-E65-E83-E53-E36-E85-E86-E52</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_082faa39-b8db-03f0-6b2d-c03ba1ca8928,Product,FORD / VOLVO CAM YIKAMA POMPASI 12 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Ford &gt; Focus - Mondeo&nbsp;<br><strong>•</strong> Volvo &gt; S40 - S60 - S80&nbsp;<br><strong>•</strong> OEM&nbsp;1357105 - 1231599 - 1S7117K624DC - 1S711K624DD - BV-6117K624-AA - BV6117K624AA - WG-325</p><p>&nbsp;</p>,01f459_0338d378f06c4e2382db56fda20bbd45~mv2.jpg,Cam Yıkama Pompaları;FORD;VOLVO,RCW 022 546 > OEM 1357105 - 1231599,(KDV Hariç) Liste Fiyatı,300.9,,true,PERCENT,0.0,156,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,"<p>Ford/ Focus/ Mondeo,Volvo S40/S60/S80</p>",,,,,,,,,,,,,,,,,ROCKSWELL
product_5e425672-6d24-e744-cd48-49dce967b7ef,Product,FORD / VOLVO CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Ford &gt; Mondeo - Focus&nbsp;<br><strong>•</strong> Volvo &gt; V50 - C70 - C90&nbsp;<br><strong>•</strong> OEM&nbsp;1S7117K624FC - 1355124 - 1117376 - BV-61-17K624-BA - 30699952&nbsp;</p>,01f459_879f540a658b42b9a01e914b2363a4fd~mv2.jpg,Cam Yıkama Pompaları;FORD;VOLVO,RCW 022 545 > OEM 1S7117K624FC,(KDV Hariç) Liste Fiyatı,283.7,,true,PERCENT,0.0,226,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FORD MONDEO - FOCUS / VOLVO V50 / C70 / C90</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b9b9d5a2-9fe1-f8ef-a80e-506843ddba2e,Product,MERCEDES / VOLKSWAGEN / SEAT / BMW CAM YIKAMA POMPASI 12 VOLT (ÇİFT ÇIKIŞ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt (Çift Çıkış)<br><strong>•</strong> Mercedes / Volkswagen / Seat / BMW&nbsp;<br><strong>•</strong> OEM&nbsp;1J6955651 - 1T0955651A - BMW:67128377987 - SMART:4548660021</p><p>&nbsp;</p>,01f459_b5abbd220f7d467ba06e246e64dace9b~mv2.jpg,Cam Yıkama Pompaları;MERCEDES;SEAT;VOLKSWAGEN;BMW,RCW 022 544 > OEM 1J6955651  1T0955651A,(KDV Hariç) Liste Fiyatı,245.3,,true,PERCENT,0.0,426,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>VOLSKWAGEN / SEAT / MERCEDES / BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b644f028-96f7-a1fa-ccb6-8239586f6046,Product,FORD CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Ford &gt; Escort - Focus - Mondeo<br><strong>•</strong> OEM&nbsp;7003178 - 87AB17K624AB - 87AB17K624AC - BB17K624BA</p><p>&nbsp;</p>,01f459_659d7b62ce7e455e83ed8902a0fcd1f5~mv2.jpg,Cam Yıkama Pompaları;FORD,RCW 022 543 > OEM 7003178 - 87AB17K624AB,(KDV Hariç) Liste Fiyatı,218.9,,true,PERCENT,0.0,132,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FORD KA - ESCORT - FOCUS - MONDEO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_54842809-7836-4308-6898-47853eb4a186,Product,HYUNDAI - KIA CAM YIKAMA POMPASI 12 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Hyundaı &gt; Accent - İX35 - Tucson&nbsp;<br><strong>•</strong> Kıa &gt; Pıcanto - Sportage<br><strong>•</strong> OEM 98510 3W100&nbsp; - 98510 1W010&nbsp; - 98510 2500 - 98510 1C500</p>,01f459_45ff3d143a9741f4a20d283b53468d5c~mv2.jpg,Cam Yıkama Pompaları;HYUNDAI;KIA,RCW 022 542 > OEM 9851025000,(KDV Hariç) Liste Fiyatı,212.5,,true,PERCENT,0.0,131,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>Hyundai Accent - İX35 - TUCSON - KIA PİCANTO - SPORTAGE</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_9c20bd61-0453-5b1d-a104-b5f1fc7fcb51,Product,VOLKSWAGEN - AUDI - SEAT - SKODA - OPEL CAM YIKAMA POMPASI 12 VOLT ALMAN GRUBU,<p><strong>•</strong> Cam Yıkama Pompaso 12 Volt Alman Grubu ( Tek Çıkışlı ) Tüm Modeller<br><strong>•</strong> Volkswagen&nbsp;<br><strong>•</strong> Seat&nbsp;<br><strong>•</strong> Audı &gt; A3 / S3&nbsp;<br><strong>•</strong> Opel &gt; Insıgnıa A-B<br><strong>•</strong> OEM&nbsp;1KD 5955 651B - 1J5955 651 - 1T5955 651 - 450058 - 28920 - 13250356</p>,01f459_42e98872ca544f30977d72d79443cff7~mv2.jpg,SKODA;Cam Yıkama Pompaları;SEAT;VOLKSWAGEN;OPEL;AUDI,1K5955651 > OEM 1KD 5955 651B,(KDV Hariç) Liste Fiyatı,202.18,,true,PERCENT,0.0,320,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>AUDI A3/S3 - SEAT / SKODA / VOLKSWAGEN / OPEL İNSİGNİA A-B</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3381653c-69e6-3857-ecb3-294481480ee3,Product,RENAULT CAM YIKAMA POMPASI 12 VOLT,<p><strong>•</strong> Cam Yıkama Pompası 12 Volt<br><strong>•</strong> Renault &gt; 12<br><strong>•</strong> OEM&nbsp;7702247971</p>,01f459_729d706428fb49299e2a136530900f67~mv2.jpg,RENAULT;Cam Yıkama Pompaları,RCW 022 541 > OEM 7702247971,(KDV Hariç) Liste Fiyatı,230.2,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT 12</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5194fddb-7b21-4297-e82e-6ada50901f7d,Product,LADA CAM YIKAMA POMPASI 12 VOLT,<p><strong>•</strong> Cam Yıkama Pompası 12 Volt&nbsp;<br><strong>•</strong> Lada<br><strong>•</strong> Oem -</p>,01f459_411b127932c94a13b338dffa52f2dd5c~mv2.jpg,Cam Yıkama Pompaları;LADA,RCW 022 540,(KDV Hariç) Liste Fiyatı,196.1,,true,PERCENT,0.0,1406,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LADA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_62de7dcb-7b3f-be3a-a771-f55f128a9cac,Product,CAM YIKAMA POMPASI 12 VOLT ( 180 DERECE ),<p><strong>•</strong> Cam Yıkama Pompası 12 ( Volt ) 180 Derece&nbsp;<br><strong>•</strong> Renault / Fıat / Tofaş / Lada / Temsa / Askam / BMC<br><strong>•</strong> OEM&nbsp;UNIVERSAL 12 VOLT (180 DERECE)</p><p>&nbsp;</p>,01f459_fae2665bde6e454ea0e09f31c9a36ca9~mv2.jpg,TOFAS;TEMSA;BMC;ASKAM;Cam Yıkama Pompaları;LADA;RENAULT;FIAT;OTOKAR / OTOYOL / TEMSA,RCW 022 538 > OEM UNIVERSAL,(KDV Hariç) Liste Fiyatı,127.2,,true,PERCENT,0.0,5411,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT / TOFAŞ / RENAULT / LADA / TEMSA / ASKAM / BMC</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5d16ba4e-f058-7d36-3ce6-5347a48365d0,Product,OTOKAR / BMC / KARSAN CAM YIKAMA POMPASI 24 VOLT (90 DERECE),<p><strong>•</strong> Cam Yıkama Pompası 24 Volt (90 Derece)<br><strong>•</strong> Otokar / Bmc / Karsan&nbsp;<br><strong>•</strong> OEM&nbsp;UNIVERSAL 24 VOLT AĞIR VASITA</p><p>&nbsp;</p>,01f459_3d4edadec7b34ef28dcdd6ae086888e8~mv2.jpg,KARSAN;BMC;Cam Yıkama Pompaları;OTOKAR;OTOKAR / OTOYOL / TEMSA,RCW 022 537 > OEM UNIVERSAL,(KDV Hariç) Liste Fiyatı,136.95,,true,PERCENT,0.0,496,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>OTOKAR / BMC / KARSAN</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_ea12299c-0d2c-779e-acf3-cd645a819f95,Product,CAM YIKAMA POMPASI 12 VOLT ( 90 DERECE ),<p><strong>Cam Yıkama Pompası 12 Volt ( 90 Derece )<br>Renault / Fıat / Tofaş / Karsan / Otokar / Lada / Tüm Traktörler&nbsp;&nbsp;<br>OEM&nbsp;</strong>85007268 - 102903&nbsp;</p>,01f459_35a3bdee35c04bed82afe8d763eb78e9~mv2.jpg,TOFAS;KARSAN;Cam Yıkama Pompaları;LADA;RENAULT;FIAT;OTOKAR;OTOKAR / OTOYOL / TEMSA,RCW 022 536 > OEM 85007268 - 102903,(KDV Hariç) Liste Fiyatı,117.4,,true,PERCENT,0.0,4510,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT / TOFAŞ / RENAULT / KARSAN / OTOKAR / LADA / TÜM TRAKTÖRLER</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_1e5e6c5e-3c09-141a-05ff-39a920376594,Product,CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Renault / Fıat / Ford / Volkswagen Golf / Opel / Audi<br><strong>•</strong> OEM&nbsp;1T0955651 -&nbsp;&nbsp;1009550005 - 1H6955651</p>,01f459_cbc16e34f79743848936d618d12665b1~mv2.jpg,FORD;Cam Yıkama Pompaları;RENAULT;VOLKSWAGEN;OPEL;FIAT;AUDI,RCW 022 533 > OEM 1T0955651 / 100955000,(KDV Hariç) Liste Fiyatı,254.4,,true,PERCENT,0.0,642,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT / RENAULT / FORD / VOLKSWAGEN GOLF / OPEL / AUDI</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f18d489c-446f-4d05-d546-e0f085fa3671,Product,MERCEDES / ASKAM / MAN / FORD CAM YIKAMA POMPASI 24 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 24 Volt ( Tek Çıkış )<br><strong>•</strong> Mercedes Travego - Axor / Man Neoplan / Askam / Bmc / Ford T15 - Cargo&nbsp;<br><strong>•</strong> OEM&nbsp;0008603226 - 0008601126 - 0008603226</p><p>&nbsp;</p>,01f459_8439615fb1bb43beae33ee595a50ef7c~mv2.jpg,FORD;BMC;ASKAM;Cam Yıkama Pompaları;MERCEDES;MAN,RCW 022 532 > OEM 0008603226 / 000860112,(KDV Hariç) Liste Fiyatı,227.15,,true,PERCENT,0.0,600,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>ASKAM / BMC / MERCEDES TRAVEGO - AXOR / MAN NEOPLAN / FORD T15 - CARGO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6c0ca785-8f69-b5f7-c2bc-0c19d5f76329,Product,FIAT / OPEL / CITROEN / PEUGEOT / LADA CAM YIKAMA POMPASI 12 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Fıat &gt; Egea - Ducato - Palıo<br><strong>•</strong> Opel &gt; Astra&nbsp;<br><strong>•</strong> Cıtroen &gt; Jumper<br><strong>•</strong> Peugeot &gt; 306&nbsp;<br><strong>•</strong> Lada<br><strong>•</strong> OEM&nbsp;46760972 - 102903 - 145174 - 43195561</p>,01f459_487730bd8563450591b31b06ecd913ab~mv2.jpg,PEUGEOT;CITROEN;Cam Yıkama Pompaları;LADA;OPEL;FIAT,RCW 022 531 > OEM 46760972 - 102903,(KDV Hariç) Liste Fiyatı,172.65,,true,PERCENT,0.0,920,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT EGEA - DUCATO - PALİO / Opel Astra / CİTROEN JUMPER / PEUGEOT 306 / LADA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_0a196f89-00c6-947f-80f5-8964cc407cbb,Product,FIAT / CITROEN / OPEL CAM YIKAMA POMPASI 12 VOLT (ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Fıat &gt; Fıorıno&nbsp;<br><strong>•</strong> Cıtroen &gt; Nemo&nbsp;<br><strong>•</strong> Opel<br><strong>•</strong> OEM&nbsp;71740942</p>,01f459_e3603d87016849c0826cd10b66804b9b~mv2.jpg,FIAT;OPEL;CITROEN;Cam Yıkama Pompaları,RCW 017 042 > OEM 71740942,(KDV Hariç) Liste Fiyatı,272.55,,true,PERCENT,0.0,153,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT FİORİNO / CITROEN NEMO / OPEL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_405ef094-4d00-e6d9-e5bf-9a7fd52cc640,Product,RENAULT / PEUGEOT / CITROEN CAM YIKAMA POMPASI 12 VOLT (TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>• </strong>Renault &gt; Megane - Clio&nbsp;<br><strong>•</strong>&nbsp;Cıtroen &gt; C-Elysee<br><strong>•</strong> Dacıa&nbsp;<br><strong>•</strong> Peugeot<br><strong>•</strong> OEM&nbsp;8200246091</p>,01f459_bc1ecb7a8db4481fa4309fb1eef2fd4b~mv2.jpg,RENAULT;CITROEN;DACIA;Cam Yıkama Pompaları,RCW-020386714 > OEM 8200246091,(KDV Hariç) Liste Fiyatı,202.15,,true,PERCENT,0.0,254,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MEGANE - CLİO / PEUGEOT / CITROEN C-ELYSEE / DACİA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f8c906bc-a1dc-a0f2-3c7b-bd9d37d14a42,Product,FIAT / LANCIA / ALFA ROMEO / VOLKSWAGEN / OPEL / SEAT CAM YIKAMA POMPASI 12 VOLT,<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Fıat &gt; Tempra - Tipo - Doblo - Palıo<br><strong>•</strong> Lancıa&nbsp;<br><strong>•</strong> Alfa Romeo&nbsp;<br><strong>•</strong> Volkswagen&nbsp;<br><strong>• </strong>Opel<br><strong>• </strong>Seat&nbsp;<br><strong>•</strong> OEM&nbsp;71719636 - 90492357 - 90226604</p>,01f459_87365f4f18694b019583ab2c0b97b39b~mv2.jpg,Cam Yıkama Pompaları;LANCIA;SEAT;VOLKSWAGEN;OPEL;FIAT;ALFA ROMEO,RCW 019 96 36 > OEM 71719636 - 90492357,(KDV Hariç) Liste Fiyatı,272.55,,true,PERCENT,0.0,117,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT TEMPRA - TİPO - DOBLO - PALİO / LANCIA / ALFA ROMEO / VOLKSWAGEN / OPEL / SEAT</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_e7075407-8352-5cb4-534e-6e8a4d281546,Product,FIAT / OPEL / LANCIA / ALFA ROMEO CAM YIKAMA POMPASI 12 VOLT (TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Fıat &gt; Egea - Palıo - Sıena - Tempra - Marea - Brava&nbsp;<br><strong>•</strong> Opel &gt; Astra&nbsp;<br><strong>•</strong> Lancıa&nbsp;<br><strong>•</strong> Alfa Romeo&nbsp;<br><strong>•</strong> OEM&nbsp;71719630</p>,01f459_ca8da4d9a8c14e46ab15d3aab0b80b64~mv2.jpg,Cam Yıkama Pompaları;LANCIA;OPEL;FIAT;ALFA ROMEO,RCW 018 030 > OEM 71719630,(KDV Hariç) Liste Fiyatı,202.15,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT EGEA - PALİO - SİENA - TEMPRA - MAREA - BRAVA / OPEL ASTRA / LANCIA / ALFA ROMEO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_2862bc24-0485-5eda-dcad-6ab5ef039fd4,Product,RENAULT / PEUGEOT / DACIA CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Renault &gt; Megane - Scenic - Clio - Traffıc&nbsp;<br><strong>•</strong> Peugeot &gt; 107 - 207 - 307&nbsp;<br><strong>•</strong> Dacıa &gt; Sandero<br><strong>•</strong> OEM&nbsp;7700428386</p>,01f459_90b8dc92f2e948f3bdc3e86b2107177f~mv2.jpg,RENAULT;PEUGEOT;DACIA;Cam Yıkama Pompaları,RCW 016 386 > OEM 7700428386,(KDV Hariç) Liste Fiyatı,272.55,,true,PERCENT,0.0,541,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MEGANE - SCENİC - CLİO - TRAFİC / PEUGEOT 107 - 207 - 307 / DACİA SANDERO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_cfdf2073-492a-d6a9-bac1-e3e9f9119697,Product,RENAULT / DACIA / CITROEN / PEUGEOT CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt (Çift Çıkış )<br><strong>•</strong> Renault &gt; Laguna - Megane 2 - Kangoo&nbsp;<br><strong>•</strong> Cıtroen &gt; Saxo - Xara - Berlıngo&nbsp;<br><strong>•</strong> Peugeot &gt; Partner - 106 - 307 - 807 - 1007&nbsp;<br><strong>•</strong> Nıssan &gt; Qashqai - Mıcra&nbsp;<br><strong>•</strong> Dacia<br><strong>•</strong> OEM&nbsp;8200194414</p>,01f459_ddb84c623f374ca99d0f2d202d161d87~mv2.jpg,PEUGEOT;CITROEN;Cam Yıkama Pompaları;RENAULT;DACIA;NISSAN,RCW 015 414 > OEM 8200194414,(KDV Hariç) Liste Fiyatı,272.55,,true,PERCENT,0.0,650,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT LAGUNA - MEGANE II - KANGOO / DACİA / CITROEN SAXO - XARA - BERLİNGO / PEUGEOT PARTNER - 106 - 307 - 807 - 1007 / Nissan Qashqai - Micra</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_79349903-9607-38c2-b3e3-682a1a5e4313,Product,RENAULT / DACIA / CITROEN / PEUGEOT /,<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Renault &gt; Megane 2 - Traffıc&nbsp;<br><strong>•</strong> Peugeot &gt; 301 - 207 - 307 - 308 - 3008<br><strong>•</strong> Cıtroen &gt; C - Elysee&nbsp;<br><strong>•</strong> Dacıa<br><strong>•</strong> OEM&nbsp;7700428390</p>,01f459_b4c1e404f6dd4140aeba9a9f747d06d1~mv2.jpg,PEUGEOT;CITROEN;Cam Yıkama Pompaları;RENAULT;DACIA,RCW 014 390 > OEM 7700428390,(KDV Hariç) Liste Fiyatı,202.15,,true,PERCENT,0.0,899,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,"<p>RENAULT MEGANE II - TRAFİC / DACİA / CİTROEN C-ELYSEE / PEUGEOT 301,207,307,308,3008</p>",,,,,,,,,,,,,,,,,ROCKSWELL
product_92a61b34-cd57-e28e-db97-33360789e8c5,Product,RENAULT CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Renault &gt; Megane HB - Clio - Kangoo - Traffıc - Scenıc<br><strong>•</strong> OEM&nbsp;7700430702</p>,01f459_936b40d46a994735881ac329e1df71a8~mv2.jpg,RENAULT;Cam Yıkama Pompaları,RCW 013 702 > OEM 7700430702,(KDV Hariç) Liste Fiyatı,272.55,,true,PERCENT,0.0,534,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MEGANE HB - CLIO - KANGOO - TRAFİC - SCENİC</p>,,,,,,,,,,,,,,,,,ROCKSWELL
